BookID,Book-Title,Instock,Year-Of-Publication,Publisher_ID
36141,"""Selections From Poor Richards""",115,1988,14474
36142,"""Representative Selections (Bcli-Ps American Literature Series)""",136,1993,13297
36143,"""Poor Richards Seventeen-Thirty-Three: An Almanac""",485,1977,13288
36144,"""Poor Richard's Almanac""",170,1988,14474
36145,"""Poor Richard's Almanac""",417,1993,13290
36146,"""Papers of Benjamin Franklin""",56,1982,13291
36147,"""Letters and Papers of Benjamin Franklin and Richard Jackson (American Autobiography)""",138,1947,13297
36148,"""How to Attain Moral Perfection""",474,1997,13294
36149,"""How to Attain Moral Perfection""",293,1993,13294
36150,"""Healthy, Wealthy and Wise: Principals for Successful Living from the Life of Benjamin Franklin""",103,1993,13295
36151,"""Franklin on Franklin""",131,2001,13296
36152,"""Experiments &amp; Observations on Electricity (Notable American Authors Series)""",31,1992,13297
36153,"""Essays on General Politics, Commerce and Political Economy (Reprints of economic classics)""",252,1971,13298
36154,"""Dictionary of American Literary Characters (Facts on File Library of American Literature)""",93,2001,13299
36155,"""Dictionary of American Literary Characters""",428,1990,13299
36156,"""Bite-Size Franklin: Wit &amp; Wisdom from a Founding Father""",340,1999,14456
36157,"""Benjamin Franklin: Writings (Library of America)""",115,1987,14288
36158,"""Benjamin Franklin: An Autobiographical Portrait""",265,1969,13539
36159,"""Benjamin Franklin's the Art of Virtue: His Formula for Successful Living""",27,1996,13302
36160,"""Benjamin Franklin's Autobiography: An Authoritative Text Backgrounds Criticism (Norton Critical Edition)""",95,1985,14159
36161,"""Benjamin Franklin's Autobiographical Writings (Benjamin Franklin's Autobiographical Writings)""",293,2002,13304
36162,"""Benjamin Franklin Wit and Wisdom (Americana Pocket Gift Editions)""",125,1998,14398
36163,"""Ben Franklin's Poor Richard's Almanack for Kids""",314,1994,13306
36164,"""The Bagatelles from Passy""",366,1967,13307
36165,"""Autobiography of Ben Franklin""",341,1993,13743
36166,"""Autobiography and Writings, 1757-1790""",152,1998,14408
36167,"""Autobiography""",361,1998,13785
36168,"""Apology for Printers""",399,1973,13310
36169,"""Anais Nin: An Introduction""",39,1979,13311
36170,"""The Wonderful World of Oz""",490,1982,13312
36171,"""Fair Blows the Wind""",99,1981,13782
36172,"""Europe (Fodor's Europe)""",421,1989,14749
36173,"""Miami""",343,1993,14212
36174,"""Twice Shy""",436,1983,14866
36175,"""Lady Wildcat""",277,1987,14997
36176,"""CROOKED HOUSE""",454,1984,14110
36177,"""Candleshine (Heartsong Presents, 7)""",444,1992,13315
36178,"""Sleeping Murder""",126,1981,13782
36179,"""Secret of the Sixth Magic""",85,1984,13766
36180,"""Dropping Your Guard: The Value of Open Relationships""",362,1984,14358
36181,"""Behind the Mountains (First Person Fiction)""",266,2002,13318
36182,"""Das Schweigen des Gl�?¼cks.""",327,2000,14726
36183,"""A New Attitude : Achieving Personal and Professional Success by Keeping a Positive Mental Outlook""",247,1995,13319
36184,"""The Parafaith War""",380,1997,14337
36185,"""Winged Victory""",177,1982,13355
36186,"""Winged Magic""",148,1992,13376
36187,"""Who Can Deny Love""",356,1979,13385
36188,"""White Lilac""",485,1984,13355
36189,"""We Danced All Night""",239,1995,13387
36190,"""Warned by a Ghost (Camfield, No 98)""",264,1991,13355
36191,"""Wanted-A Wedding Ring (Camfield, No 48)""",248,1987,13355
36192,"""Walking to Wonderland (Camfield Novel of Love, No 113)""",76,1993,13355
36193,"""Two Hearts in Hungary (Camfield Novel of Love, No. 99)""",62,1991,13355
36194,"""Touch of Love""",231,1977,13385
36195,"""Too Precious to Lose (G K Hall Nightingale Collection)""",445,1999,14911
36196,"""Too Precious to Lose (Camfield, No 93)""",284,1991,13355
36197,"""To Scotland and Love (Camfield, No 121)""",97,1993,13355
36198,"""Three Days to Love (A New Camfield Novel of Love, No 150)""",427,1996,13355
36199,"""Three Complete Novels of Royalty and Romance""",135,1996,13772
36200,"""Three Complete Novels of Dukes and Their Ladies: The Disgraceful Duke, Never Laugh at Love, a Touch of Love""",328,1996,14474
36201,"""Three Complete Novels of Courtly Love: The Prude and the Prodigal, Lies for Love, from Hate to Love""",370,1996,13772
36202,"""This Is Love (Camfield Novel of Love, No 125)""",245,1994,13355
36203,"""Theresa and a Tiger (Camfield No 16)""",322,1984,13355
36204,"""The Wonderful Dream (Camfield No 130)""",230,1994,13355
36205,"""The Wings of Ecstasy (G K Hall Large Print Book Series (Paper))""",62,1999,14911
36206,"""The Windmill of Love (New Camfield Novel of Love, No. 103)""",338,1992,13355
36207,"""The Wicked Widow (Camfield Novel of Love, No 120)""",380,1993,13355
36208,"""The Waltz of Hearts (Magna Library Series)""",151,1993,13376
36209,"""The Unwanted Wedding (Thorndike Large Print Magna Popular Series)""",423,1992,14407
36210,"""The Unbreakable Spell""",434,1994,13376
36211,"""The Temple of Love (Camfield, No 75)""",183,1989,13355
36212,"""The Taming of a Tigress (Camfield, No 86)""",359,1990,13355
36213,"""The Storms of Love (Camfield Novel of Love)""",170,1984,13355
36214,"""The Spirit of Love (Camfield Novel of Love, No 134)""",223,1994,13355
36215,"""The Secret of the Mosque (Camfield, No 36)""",72,1986,13355
36216,"""The Secret Fear""",266,1981,14758
36217,"""The Runaway Heart (Runaway Heart)""",368,1982,13355
36218,"""The Queen Saves the King (Camfield, No 89)""",144,1991,13355
36219,"""Stacey and  the Boyfriend Trap (Baby-Sitters Club Friends Forever, 6)""",284,2000,12557
36220,"""The Queen of Hearts (Camfield, No 119)""",105,1993,13355
36221,"""The Prude and the Prodigal""",46,2001,14911
36222,"""The Protection of Love (A New Camfield Novel of Love, No 142)""",247,1995,13355
36223,"""The Peril and the Prince (Camfield, No 20)""",35,1985,13355
36224,"""The Perfume of the Gods""",449,1991,13412
36225,"""The Perfume of the Gods (Camfield, No 67)""",318,1989,13355
36226,"""The Perfect Pearl (Camfield, No 72)""",453,1989,13355
36227,"""The Peaks of Ecstasy (New Camfield Novel of Love, No. 116)""",129,1993,13355
36228,"""The Patient Bridegroom (Camfield No. 141)""",306,1995,13355
36229,"""The Passionate Princess (Camfield Novel of Love, No 70)""",414,1989,13355
36230,"""The Outrageous Lady""",280,1985,13340
36231,"""The Necklace of Love (Camfield, No 81)""",85,1990,13355
36232,"""The Marquis Wins (Camfield, No 83)""",220,1990,13355
36233,"""The Marquis Wins (Ulverscroft Romance)""",357,2001,13376
36234,"""The Magic of Love (Large Print Series)""",283,1990,14407
36235,"""The Loveless Marriage (Camfield, No 139)""",382,1995,13355
36236,"""The Love Trap (Camfield, No 38)""",171,1986,13355
36237,"""The Love Puzzle""",307,2001,14910
36238,"""Elsewhere in the Land of Parrots""",260,2003,14205
36239,"""The Love Puzzle (Camfield, No 51)""",375,1987,13355
36240,"""The Valley of the Lost (Deltora Quest, 7)""",473,2001,12557
36241,"""The Love Puzzle""",48,2001,14910
36242,"""The Love Pirate (G K Hall Large Print Paperback Series)""",408,2000,14910
36243,"""The Little Pretender (Romantic Times Classics)""",286,1999,13345
36244,"""Claudia Gets Her Guy (Baby-Sitters Club Friends Forever, 7)""",113,2000,12557
36245,"""The Kiss of Life""",481,1998,13376
36246,"""The Island of Love""",195,1984,13355
36247,"""Claudia and the Disaster Date (Baby-Sitters Club Friends Forever, 12)""",274,2000,13347
36248,"""The Island of Love (Thorndike Large Print Magna Popular Series)""",192,1991,13412
36249,"""The Innocent Imposter (Camfield Novels of Love, No 138)""",34,1995,13355
36250,"""Illusions""",141,1988,14869
36251,"""The Incomparable (Camfield, No 137)""",372,1995,13355
36252,"""The Incomparable (G K Hall Nightingale Collection)""",146,1996,13412
36253,"""The Hidden Evil""",262,1999,13376
36254,"""The Herb for Happiness (Camfield, No 61)""",264,1988,13355
36255,"""The Hell-Cat and the King (Magna Large Print Series)""",357,1989,14407
36256,"""The Hell Cat and the King""",372,1989,13410
36257,"""The Heart of the Clan (Thorndike Large Print Romance Series)""",277,2000,14910
36258,"""The Haunted Heart (New Camfield Novel of Love, No 77)""",366,1989,13355
36259,"""The Golden Cage (Camfield, No 40)""",287,1986,13355
36260,"""The Glittering Lights (Thorndike Large Print Candlelight Series)""",158,2001,14910
36261,"""The Ghost Who Fell in Love (Magna General Series)""",349,1996,13376
36262,"""The Eyes of Love (New Camfield Novel of Love, No 135)""",492,1994,13355
36263,"""The Earl Rings a Belle (Camfield, No 88)""",266,1990,13355
36264,"""The Earl Escapes (Camfield, No 49)""",149,1987,13355
36265,"""The Duke's Dilemma""",115,1994,13410
36266,"""Showdown at Yellow Butte""",497,1982,14866
36267,"""The Devilish Deception (Camfield, No 24)""",341,1985,13355
36268,"""The Devil Defeated (Camfield, No 35)""",347,1986,13355
36269,"""The Dawn of Love""",30,1980,14408
36270,"""The Dare-Devil Duke (Camfield No 132)""",40,1994,13355
36271,"""The Dangerous Marriage (Camfield, No 123)""",264,1993,13355
36272,"""The Curse of the Clan""",488,1977,13385
36273,"""The Coin of Love""",297,1980,13355
36274,"""The Chieftain Without a Heart (Thorndike Paperback)""",38,2000,14910
36275,"""The Cave of Love (Camfield Novel of Love, No 115)""",348,1993,13355
36276,"""The Caretaker of Love (Camfield, No 54)""",56,1988,13355
36277,"""The Call of the Highlands (Thorndike Press Large Print Paperback Series)""",36,2002,14910
36278,"""The Bargain Bride""",137,1991,13359
36279,"""The Angel and the Rake (Camfield Novel of Love, No 118)""",406,1993,13355
36280,"""Terror from the Throne (Camfield, No 114)""",332,1993,13355
36281,"""Tempted to Love (Magna General Series)""",232,1996,13376
36282,"""Temptation of a Teacher (New Camfield Novel of Love, No 22)""",316,1985,13355
36283,"""Sweet Enchantress""",205,1982,14758
36284,"""Sweet Adventure""",349,1983,13355
36285,"""The Adventures of Tom Sawyer (The Mark Twain Library)""",43,1983,15010
36286,"""Starlight over Tunis (Camfield, No 50)""",296,1987,13355
36287,"""Solita and the Spies (Camfield, No 71)""",175,1989,13355
36288,"""Solita and the Spies""",63,1992,13376
36289,"""Seek the Stars""",443,1991,13410
36290,"""Secrets of the Heart""",124,2001,14910
36291,"""Secret Harbor (Thorndike Paperback)""",475,2001,14910
36292,"""Saved by Love (Camfield, No 63)""",178,1988,13355
36293,"""Saved by a Saint (New Camfield Novel of Love, No 136)""",278,1994,13355
36294,"""Saved by a Saint (Thorndike Large Print Romance Series)""",161,1996,13412
36295,"""Sapphires in Siam (Camfield, No 53)""",486,1988,13355
36296,"""Safe in Paradise (Camfield, No 128)""",461,1994,13355
36297,"""Safe in Paradise (Magna General Series)""",243,1997,13376
36298,"""Safe at Last (Camfield, No 31)""",379,1986,13355
36299,"""Running from Russia (Camfield, No. 143)""",185,1995,13355
36300,"""Running Away to Love (Camfield Novel of Love, No 126)""",327,1994,13355
36301,"""Royal Punishment""",40,1988,13405
36302,"""Royal Punishment (Campfield, No 23)""",145,1985,13355
36303,"""When Night Falls (Harlequin Intrigue, No 265)""",76,1994,13787
36304,"""Romance of Food""",321,1984,13366
36305,"""Riding to the Moon""",471,1982,14776
36306,"""Riding in the Sky (Camfield, No 56)""",330,1988,13355
36307,"""Revenge of the Heart""",78,1984,13355
36308,"""Revenge Is Sweet (Camfield, No 69)""",207,1989,13355
36309,"""Revenge Is Sweet (Thorndike Large Print Magna Series)""",409,1991,13412
36310,"""Real Love or Fake (Camfield Novel of Love, No 78)""",232,1990,13355
36311,"""Pure and Untouched""",330,1999,13383
36312,"""Pure and Untouched""",497,1981,14776
36313,"""Poor Governess""",127,1982,14758
36314,"""Passage to Love (G K Hall Large Print Book Series (Paper))""",301,1998,14911
36315,"""Passage to Love (Large Print Romance)""",492,1998,13391
36316,"""Paradise in Penang (Camfield, No 87)""",135,1990,13355
36317,"""Paradise in Penang (G K Hall Large Print Book Series (Paper))""",55,1999,14911
36318,"""Paradise Found (Camfield, No 25)""",266,1985,13355
36319,"""Open Wings (Open Wings)""",42,1982,13355
36320,"""Only a Dream (Canfield, No 62)""",364,1988,13355
36321,"""Ola and the Sea Wolf (Thorndike Paperback)""",231,2002,14910
36322,"""Odious Duke""",48,1982,14758
36323,"""Odious Duke (Magna Large Print Series)""",103,1989,13412
36324,"""No Time for Love (Thorndike Large Print Candlelight Series)""",200,1999,14910
36325,"""No Disguise for Love (Camfield, No 90)""",384,1991,13355
36326,"""Never Lose Love (Camfield Novel of Love, No 133)""",316,1994,13355
36327,"""Never Forget Love (Thorndike Large Print Magna Popular Series)""",192,1990,13412
36328,"""Never Forget Love (Camfield Novel of Love, No 29)""",383,1986,13355
36329,"""Naked Battle""",158,1982,13391
36330,"""Mysterious Maid Servant""",179,1981,13412
36331,"""Moonlight on the Sphinx (Camfield Novel of Love)""",68,1984,13355
36332,"""Bridge Across Forever (Silhouette Shadows, No 21)""",91,1993,14943
36333,"""Moon over Eden: No Time for Love, the Incredible Honeymoon : Three Complete Novels (Barbara Cartland)""",475,1998,13408
36334,"""Moments of Love (Magna Large Print Series)""",419,1990,13412
36335,"""Miracle for a Madonna (Camfield, No 18)""",430,1985,13355
36336,"""Miracle for a Madonna (Magna Large Print Series))""",83,1997,13376
36337,"""Magic from the Heart (Camfield Novel of Love, No. 102)""",195,1992,13355
36338,"""Lucky Logan Finds Love (Camfield, No 117)""",210,1993,13355
36339,"""Lovers in Paradise""",497,1990,13410
36340,"""Lovers in Paradise""",496,1978,13385
36341,"""The Wonderful Wizard of Oz : 100th Anniversary Edition (Books of Wonder)""",94,2000,14375
36342,"""Lovers in Paradise (Magna Large Print Series)""",494,1989,14407
36343,"""Lovers in Lisbon (G K Hall Large Print Book Series (Paper))""",208,2000,14910
36344,"""Lovers in Lisbon (Camfield, No 57)""",466,1988,13355
36345,"""Loved for Himself (Camfield Novel of Love, No. 109)""",142,1992,13355
36346,"""Love, Lords, and Lady-Birds""",395,1978,14408
36347,"""Love, Lies and Marriage (Severn House Historical Romance Series)""",234,1993,13410
36348,"""Love Strikes a Devil (Camfield)""",137,1992,13355
36349,"""Love on the Wind""",336,1987,13410
36350,"""Love Lifts the Curse (Camfield, No 91)""",237,1991,13355
36351,"""Love Leaves at Midnight""",120,1997,14407
36352,"""Love Joins the Clans (Camfield, No 44)""",353,1987,13355
36353,"""Love Is the Key (Camfield, No 84)""",206,1990,13355
36354,"""Love Is Heaven (Camfield No. 17)""",363,1985,13355
36355,"""Love Is a Maze (Camfield, No 73)""",72,1989,13355
36356,"""Love Is a Gamble (Camfield No. 26)""",409,1985,13355
36357,"""Silhouette Summer Sizzler 1990""",67,1990,14943
36358,"""Love in the Ruins (New Camfield Novel of Love, No 146)""",279,1995,13355
36359,"""Love Comes West""",312,1984,13355
36360,"""Love Climbs in: From Hell to Heaven, Caught by Love : Three Complete Novels (Barbara Cartland)""",36,1998,13408
36361,"""Dragons Revenge (Loveswept)""",313,1989,15014
36362,"""Love Climbs in (Thorndike Paperback)""",275,2001,14910
36363,"""Love Casts Out Fear (Campfield No 41)""",485,1987,13355
36364,"""Love at the Ritz (Camfield Novel of Love, No 122)""",177,1993,13355
36365,"""Love at the Helm""",256,1982,14157
36366,"""Treasure of Stonewycke (Stonewycke Legacy, 3)""",59,1988,14425
36367,"""Love at First Sight (Camfield, No 85)""",308,1990,13355
36368,"""Love and War""",216,1998,13412
36369,"""Love and Lucia""",383,1999,13383
36370,"""Love and Kisses (Camfield, No 52)""",62,1987,13355
36371,"""Lost Laughter""",89,1980,14408
36372,"""Look, Listen, and Love""",451,1977,13385
36373,"""Look, Listen and Love""",377,1996,13376
36374,"""Look With the Heart (G K Hall Large Print Romance Series)""",120,2000,14910
36375,"""Look With Love (Camfield No. 28)""",329,1985,13355
36376,"""Little Tongues of Fire (Camfield, No 64)""",372,1988,13355
36377,"""Listen to Love (Camfield, No 39)""",333,1986,13355
36378,"""Lights, Laughter and a Lady, No. 177""",260,1983,14157
36379,"""Lights, Laughter and a Lady (Thorndike Large Print Candlelight Series)""",183,2001,14910
36380,"""Light of the Gods""",126,1982,13355
36381,"""Kiss from a Stranger (Camfield, No 79)""",28,1990,13355
36382,"""Just Fate (Camfield, No 96)""",226,1991,13355
36383,"""An Innocent in Mayfair""",110,1991,13355
36384,"""In the Arms of Love""",407,1981,14758
36385,"""I Reach for the Stars: An Autobiography""",486,1995,13387
36386,"""Hidden by Love (Camfield No. 111)""",297,1992,13355
36387,"""Helga in Hiding (Camfield Novels of Love, No 30)""",25,1986,13355
36388,"""Heaven in Hong Kong""",58,1990,13405
36389,"""Haunted (Camfield, No 32)""",464,1986,13355
36390,"""Good or Bad? (Camfield Novel of Love, No 124)""",245,1993,13355
36391,"""Gentleman in Love""",207,1986,13412
36392,"""From Hate to Love""",160,2001,13412
36393,"""Frightened Bride""",281,1988,13401
36394,"""Diana: A Commemorative Biography""",490,1997,13393
36395,"""Forced to Marry (G K Hall Large Print Book Series (Paper))""",67,1999,14910
36396,"""Fascination in France (Camfield Novels of Love, No 149)""",363,1996,13355
